id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
52,2023-12-01 08:00:00, 6.9126, 21.6581, 3.133, 86390, 288.3, 902.5, 18.13, 17.32, 0, 0, 0, 0, , , 5.4354, 21.0516, 3.873, 22420, 873.6, 3380.3, 21.33, 18.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.927, 21, 3.032, 100, 99.988, 100, 100, 0, 0, , , 
52,2023-12-02 08:00:00, 17.312, 62.772, 3.626, 86390, 721.7, 2615.8, 23.31, 20.72, 0, 0, 0, 0, , , 16.6612, 62.0224, 3.723, 41070, 1460.8, 5436.6, 31.99, 26.69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.325, 61, 3.521, 100, 99.988, 100, 100, 0, 0, , , 
52,2023-12-03 08:00:00, 20.4406, 72.1928, 3.532, 86400, 851.7, 3008, 26.42, 23.22, 0, 0, 0, 0, , , 20.231, 71.6428, 3.541, 46840, 1554.9, 5506.3, 36.61, 31.17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.4409, 72, 3.522, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-04 08:00:00, 12.5708, 47.118, 3.748, 86400, 523.8, 1963.2, 24.44, 22.01, 0, 0, 0, 0, , , 12.0114, 46.7264, 3.89, 29860, 1448.1, 5633.5, 37.72, 31.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.5681, 47, 3.74, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-05 08:00:00, 9.1222, 31.7048, 3.476, 86400, 380.1, 1321, 18.08, 16.29, 0, 0, 0, 0, , , 8.8297, 31.3595, 3.552, 20240, 1570.5, 5577.8, 35.63, 29.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.124, 31, 3.398, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-06 08:00:00, 14.7982, 52.3123, 3.535, 86400, 616.6, 2179.7, 26.22, 23.41, 0, 0, 0, 0, , , 14.0674, 52.0217, 3.698, 35690, 1419, 5247.4, 35.92, 30.21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.7969, 53, 3.582, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-07 08:00:00, 8.1147, 34.3871, 4.238, 86400, 338.1, 1432.8, 22.47, 20.19, 0, 0, 0, 0, , , 7.8153, 34.0502, 4.357, 25040, 1123.6, 4895.4, 37.92, 32.15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.115, 33, 4.067, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-08 08:00:00, 5.9694, 28.7554, 4.817, 86400, 248.7, 1198.1, 20.55, 18.32, 0, 0, 0, 0, , , 5.6622, 28.4736, 5.029, 20180, 1010.1, 5079.5, 34.91, 29.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.968, 29, 4.859, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-09 08:00:00, 9.4535, 41.1335, 4.351, 86400, 393.9, 1713.9, 24.37, 22.06, 0, 0, 0, 0, , , 9.1023, 40.6479, 4.466, 32340, 1013.2, 4524.8, 36.77, 31.64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.46, 41, 4.334, 100, 100, 100, 100, 0, 0, , , 
52,2023-12-10 08:00:00, 10.4494, 48.4435, 4.636, 86400, 435.4, 2018.5, 25.34, 22.82, 0, 0, 0, 0, , , 10.1457, 47.8254, 4.714, 39250, 930.6, 4386.5, 36.19, 31.56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.4512, 49, 4.688, 100, 100, 100, 100, 0, 0, , , 
