id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
17,2023-12-01 08:00:00, 30.4445, 82.4468, 2.708, 86400, 1268.5, 3435.3, 39.63, 36.47, 0.77, 19.11, 46.542, 0, , , 30.1096, 82.4141, 2.737, 66290, 1635.2, 4475.7, 42.85, 38.58, 0.25, 19.04, 45.75, 30.1096, 82.4141, 2.737, 66290, 1635.2, 4475.7, 42.85, 38.58, 0.25, 19.04, 45.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30.4443, 82.417, 2.707, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-02 08:00:00, 27.9979, 74.7787, 2.671, 86400, 1166.6, 3115.8, 40.53, 37.27, 0.62, 18.83, 46.96, 0, , , 27.7096, 74.7569, 2.698, 69120, 1443.2, 3893.6, 43.67, 39.44, 0, 18.79, 46.16, 27.7096, 74.7569, 2.698, 69120, 1443.2, 3893.6, 43.67, 39.44, 0, 18.79, 46.16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27.9973, 74.7793, 2.671, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-03 08:00:00, 12.5873, 46.4121, 3.687, 86390, 524.5, 1933.8, 35.3, 30.73, 7.57, 18.66, 45.803, 0, , , 12.4296, 46.2854, 3.724, 66590, 672, 2502.3, 37.77, 33.37, 7.03, 18.61, 46.236, 12.4296, 46.2854, 3.724, 66590, 672, 2502.3, 37.77, 33.37, 7.03, 18.61, 46.236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.585, 46.4092, 3.688, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-04 08:00:00, 12.0269, 45.1131, 3.751, 86400, 501.1, 1879.7, 33.49, 30.45, 7.81, 19.11, 49.912, 0, , , 11.5487, 45.061, 3.902, 62390, 666.4, 2600.1, 36.73, 32.37, 7.93, 19.06, 46.925, 11.5487, 45.061, 3.902, 62390, 666.4, 2600.1, 36.73, 32.37, 7.93, 19.06, 46.925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.0286, 45.1006, 3.749, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-05 08:00:00, 13.0895, 46.3507, 3.541, 86400, 545.4, 1931.3, 33.51, 30.44, 7.01, 19.19, 48.758, 0, , , 12.6498, 46.2712, 3.658, 59100, 770.5, 2818.6, 37.74, 33.08, 6.57, 19.23, 46.048, 12.6498, 46.2712, 3.658, 59100, 770.5, 2818.6, 37.74, 33.08, 6.57, 19.23, 46.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.0901, 46.3604, 3.542, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-06 08:00:00, 16.0698, 49.6603, 3.09, 86400, 669.6, 2069.2, 34.01, 31.11, 5.8, 19.11, 45.318, 0, , , 15.6403, 49.5809, 3.17, 60020, 938.1, 2973.9, 38.13, 33.79, 5.02, 19.13, 43.2, 15.6403, 49.5809, 3.17, 60020, 938.1, 2973.9, 38.13, 33.79, 5.02, 19.13, 43.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.0769, 49.6572, 3.089, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-07 08:00:00, 10.1376, 42.5209, 4.194, 86400, 422.4, 1771.7, 33.01, 28.29, 9, 19, 47.145, 0, , , 9.9491, 42.231, 4.245, 61840, 579.2, 2458.5, 35.79, 31.44, 8.61, 18.93, 47.766, 9.9491, 42.231, 4.245, 61840, 579.2, 2458.5, 35.79, 31.44, 8.61, 18.93, 47.766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.1387, 42.5859, 4.2, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-08 08:00:00, 10.9267, 42.7148, 3.909, 86400, 455.3, 1779.8, 32.5, 28.57, 8.99, 19.29, 47.285, 0, , , 10.6261, 42.6379, 4.013, 58720, 651.5, 2614, 36.53, 32.18, 8.85, 19.32, 46.754, 10.6261, 42.6379, 4.013, 58720, 651.5, 2614, 36.53, 32.18, 8.85, 19.32, 46.754, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.928, 42.7168, 3.909, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-09 08:00:00, 7.6281, 32.409, 4.249, 86400, 317.8, 1350.4, 29.49, 25.5, 10.82, 19.31, 47.382, 0, , , 7.2475, 32.2208, 4.446, 43880, 594.6, 2643.5, 35.63, 31.44, 11.14, 19.36, 47.579, 7.2475, 32.2208, 4.446, 43880, 594.6, 2643.5, 35.63, 31.44, 11.14, 19.36, 47.579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6284, 32.4111, 4.249, 100, 100, 100, 100, 100, 100, , , 
17,2023-12-10 08:00:00, 7.2427, 30.2383, 4.175, 86400, 301.8, 1259.9, 27.35, 23.71, 10.89, 19.4, 44.757, 0, , , 6.9581, 30.2138, 4.342, 44670, 560.8, 2435, 35.43, 31.3, 10.63, 19.47, 47.577, 6.9581, 30.2138, 4.342, 44670, 560.8, 2435, 35.43, 31.3, 10.63, 19.47, 47.577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2417, 30.2373, 4.175, 100, 100, 100, 100, 100, 100, , , 
