id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
305, 1721516400, 2.7269, 4.834, 1.773, 49810, 197.1, 349.4, 23.37, 23.02, 13.81, 22.49, 22.469, 0.214, 3, 0.22, 2.2726, 4.9212, 2.165, 4520, 1810.1, 3919.6, 38.27, 34.35, 15.97, 22.5, 21.862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7287, 6, 2.199, 57.65, 57.65, 57.65, 57.65, 100, 29.028, , , 
305, 1721602800, 3.7284, 9.5186, 2.553, 82310, 163.1, 416.3, 23.16, 22.85, 15.62, 22.49, 23.967, 0.108, 6, 0.26, 2.9908, 9.5235, 3.184, 7090, 1518.6, 4835.6, 35.1, 31.43, 15.37, 22.38, 29.796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7733, 10, 2.65, 95.266, 95.266, 95.266, 95.266, 100, 95.208, , , 
305, 1721689200, 5.9631, 8.4448, 1.416, 86380, 248.5, 351.9, 24.97, 24.56, 16.37, 23.8, 17.438, 0.192, 6, 0.25, 5.2335, 7.8351, 1.497, 8750, 2153.2, 3223.6, 45.33, 41.33, 16.73, 23.54, 17.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.959, 10, 1.678, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
305, 1721775600, 3.1454, 5.2473, 1.668, 86390, 131.1, 218.7, 23.27, 23.04, 15.09, 23.71, 25.167, 0.395, 4, 0.17, 2.3857, 5.5987, 2.347, 5160, 1664.4, 3906.1, 37.03, 32.95, 15.25, 23.39, 23.493, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.146, 7, 2.225, 99.988, 99.988, 99.988, 99.988, 100, 100, , , 
305, 1721862000, 3.1069, 5.5626, 1.79, 86400, 129.5, 231.8, 22.72, 22.49, 15.58, 23.02, 22.95, 0.361, 6, 0.25, 2.3437, 5.8755, 2.507, 5020, 1680.8, 4213.5, 35.69, 31.42, 15.85, 22.85, 23.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.111, 6, 1.929, 100, 100, 100, 100, 100, 100, , , 
305, 1721948400, 4.961, 8.9478, 1.804, 86400, 206.7, 372.8, 23.92, 23.54, 14.55, 23.11, 21.487, 0.297, 6, 0.25, 4.2139, 9.1644, 2.175, 8740, 1735.7, 3774.8, 38.43, 34.59, 13.54, 22.77, 24.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.961, 11, 2.217, 100, 100, 100, 100, 100, 100, , , 
305, 1722034800, 3.3531, 4.6894, 1.399, 86380, 139.7, 195.4, 22.86, 22.61, 15.19, 23.32, 15.86, 0.193, 3, 0.13, 2.5835, 4.7514, 1.839, 5200, 1788.6, 3289.5, 36.65, 32.35, 14.86, 23.26, 18.099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.357, 5, 1.489, 99.988, 99.977, 99.977, 99.977, 100, 99.931, , , 
305, 1722121200, 3.2408, 3.1479, 0.971, 86390, 135, 131.2, 23.1, 22.86, 15.69, 23.73, 10.879, 0.145, 2, 0.08, 2.4647, 3.14, 1.274, 4390, 2021.2, 2574.9, 39.79, 35.2, 14.21, 23.47, 13.642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.243, 4, 1.233, 99.988, 99.988, 99.988, 99.988, 100, 100, , , 
305, 1722207600, 3.4561, 3.4277, 0.992, 86380, 144, 142.9, 23.38, 23.13, 16.77, 23.93, 11.182, 0.136, 2, 0.08, 2.6837, 3.503, 1.305, 4620, 2091.2, 2729.6, 41.17, 36.51, 16.55, 24.04, 13.42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.459, 5, 1.446, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
305, 1722294000, 5.058, 5.0967, 1.008, 86370, 210.8, 212.4, 23.94, 23.57, 15.3, 23.89, 11.793, 0.163, 3, 0.13, 4.3026, 5.1896, 1.206, 7510, 2062.5, 2487.7, 40.43, 36.08, 14.11, 23.88, 13.083, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.059, 6, 1.186, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
