id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
333, 1724886000, 0.0801, 0.3431, 4.285, 37080, 7.8, 33.3, 40.37, 31.28, 16.58, 23.26, 43.816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0801, 0, 0, 42.928, 42.917, 42.917, 42.917, 50, 42.917, , , 
333, 1724972400, 0.1517, -0.016, -0.106, 86400, 6.3, -0.7, 33.29, 28.24, 14.52, 21.84, -1.25, 0.124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1517, 0, 0, 100, 100, 100, 100, 100, 100, , , 
333, 1725058800, 2.2992, 6.3455, 2.76, 86390, 95.8, 264.4, 35.65, 30.36, 15.13, 21.63, 37.934, 0.531, 1, 0.04, 2.1425, 6.473, 3.021, 6290, 1226.2, 3704.7, 53, 49.39, 17.36, 21.86, 41.785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1425, 6.473, 3.021, 6290, 1226.2, 3704.7, 53, 49.39, 17.36, 21.86, 41.785, 2.299, 7, 3.045, 99.988, 100, 100, 100, 100, 99.931, , , 
333, 1725145200, 0.229, -0.7486, -3.269, 86400, 9.5, -31.2, 36.93, 31.83, 19.95, 23.63, -50.323, 0.876, 1, 0.04, 0.0611, -0.3957, -6.477, 200, 1099.7, -7122.2, 52.4, 59.47, 22.14, 25.32, 0, 0.0382, -0.001, -0.027, 110, 1249.7, -33.6, 58.18, 57.78, 22.14, 25.3, -8.984, 0.0229, -0.3947, -17.229, 90, 916.2, -15786, 45.34, 61.54, 22.14, 25.34, 0, 0.2279, 0, 0, 100, 100, 100, 100, 100, 100, , , 
333, 1725231600, 2.5871, 8.2233, 3.179, 86400, 107.8, 342.6, 37.17, 33.1, 19.09, 23.81, 40.449, 0.34, 1, 0.04, 2.4326, 8.269, 3.399, 7140, 1226.5, 4169.2, 52.44, 48.38, 18.67, 23.46, 44.932, 0.0022, 0.0116, 5.353, 10, 777, 4159.3, 61.59, 57.53, 17.89, 23.6, 82.232, 2.4305, 8.2574, 3.397, 7130, 1227.2, 4169.2, 52.43, 48.37, 18.67, 23.46, 44.903, 2.5881, 9, 3.477, 100, 100, 100, 100, 100, 100, , , 
333, 1725318000, 2.3079, 6.98, 3.024, 86400, 96.2, 290.8, 37.74, 32.03, 16.01, 23.47, 41.248, 0.323, 1, 0.04, 2.1508, 6.7398, 3.134, 6390, 1211.7, 3797.1, 52.22, 48.52, 15.45, 23.45, 44.348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1508, 6.7398, 3.134, 6390, 1211.7, 3797.1, 52.22, 48.52, 15.45, 23.45, 44.348, 2.307, 7, 3.034, 100, 100, 100, 100, 100, 100, , , 
333, 1725404400, 0.1515, 0.043, 0.284, 86400, 6.3, 1.8, 34.59, 29.55, 13.02, 22.5, 3.273, 0.138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1515, 0, 0, 100, 100, 100, 100, 100, 100, , , 
333, 1725490800, 2.435, 7.2352, 2.971, 86400, 101.5, 301.5, 35.13, 29.69, 14.7, 22.21, 40.307, 0.433, 1, 0.04, 2.2789, 7.1922, 3.156, 6600, 1243, 3923, 53.33, 49.51, 17.07, 22.7, 44.288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2789, 7.1922, 3.156, 6600, 1243, 3923, 53.33, 49.51, 17.07, 22.7, 44.288, 2.4336, 7, 2.876, 100, 100, 100, 100, 100, 100, , , 
333, 1725577200, 2.5233, 7.0401, 2.79, 86400, 105.1, 293.3, 39.76, 33.71, 17.84, 23.05, 39.316, 0.381, 1, 0.04, 2.3682, 7.1779, 3.031, 6600, 1291.7, 3915.2, 56.02, 52.2, 17.06, 23.53, 44.275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3682, 7.1779, 3.031, 6600, 1291.7, 3915.2, 56.02, 52.2, 17.06, 23.53, 44.275, 2.525, 8, 3.168, 100, 100, 100, 100, 100, 100, , , 
333, 1725663600, 1.5896, 4.1134, 2.588, 86400, 66.2, 171.4, 39.91, 33, 16.63, 23.11, 37.505, 0.52, 1, 0.04, 1.4293, 3.9524, 2.765, 4040, 1273.6, 3521.9, 55.53, 52.11, 17.16, 23.3, 42.407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4293, 3.9524, 2.765, 4040, 1273.6, 3521.9, 55.53, 52.11, 17.16, 23.3, 42.407, 1.5895, 4, 2.517, 100, 100, 100, 100, 100, 100, , , 
333, 1725750000, 0.0384, 0, 0, 22020, 6.3, 0, 39.28, 32.26, 16.03, 23.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0384, 0, 0, 25.486, 25.486, 25.486, 25.486, 100, 25.428, , , 
