id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
169,2024-02-15 08:00:00, 5.4024, 25.3056, 4.684, 86390, 225.1, 1054.5, 27.87, 26.59, 0, 0, 64.181, 0.023, 14, 0.58, 5.1972, 24.9543, 4.802, 27100, 690.4, 3315, 34.35, 31.4, 0, 0, 65.644, 5.1972, 24.9543, 4.802, 27100, 690.4, 3315, 34.35, 31.4, 0, 0, 65.644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4403, 26, 4.779, 99.988, 99.988, 99.988, 99.988, 0, 0, , , 
169,2024-02-16 08:00:00, 1.5149, 7.4145, 4.895, 86370, 63.1, 309, 18.72, 18.25, 0, 0, 66.167, 0.033, 8, 0.33, 1.1678, 7.2585, 6.215, 8380, 501.7, 3118.2, 23.55, 20.69, 0, 0, 66.9, 1.1678, 7.2585, 6.215, 8380, 501.7, 3118.2, 23.55, 20.69, 0, 0, 66.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.547, 7, 4.525, 99.965, 99.965, 99.965, 99.965, 0, 0, , , 
169,2024-02-17 08:00:00, 1.8885, 9.4812, 5.02, 86390, 78.7, 395.1, 19.99, 19.63, 0, 0, 68.356, 0, 10, 0.42, 1.4175, 9.2563, 6.53, 10200, 500.3, 3266.9, 23.7, 20.74, 0, 0, 69.97, 1.4175, 9.2563, 6.53, 10200, 500.3, 3266.9, 23.7, 20.74, 0, 0, 69.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89, 10, 5.291, 99.988, 99.988, 99.988, 99.988, 0, 0, , , 
169,2024-02-18 08:00:00, 2.0058, 10.5282, 5.249, 86370, 83.6, 438.8, 20.16, 19.76, 0, 0, 73.872, 0, 11, 0.46, 1.541, 10.2111, 6.626, 11160, 497.1, 3293.9, 23.75, 20.81, 0, 0, 73.557, 1.541, 10.2111, 6.626, 11160, 497.1, 3293.9, 23.75, 20.81, 0, 0, 73.557, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0098, 10, 4.976, 99.965, 99.965, 99.965, 99.965, 0, 0, , , 
169,2024-02-19 08:00:00, 2.2361, 10.9749, 4.908, 86390, 93.2, 457.3, 20.49, 20.08, 0, 0, 63.514, 0, 11, 0.46, 1.7774, 10.7072, 6.024, 12430, 514.8, 3101, 24, 21.24, 0, 0, 66.021, 1.7774, 10.7072, 6.024, 12430, 514.8, 3101, 24, 21.24, 0, 0, 66.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2393, 11, 4.912, 99.988, 99.988, 99.988, 99.988, 0, 0, , , 
169,2024-02-20 08:00:00, 2.6681, 13.4913, 5.056, 86390, 111.2, 562.2, 20.23, 19.47, 10.13, 15.93, 59.618, 0.057, 12, 0.5, 2.387, 13.174, 5.519, 15110, 568.7, 3138.7, 26.56, 23.76, 0, 0, 63.678, 2.387, 13.174, 5.519, 15110, 568.7, 3138.7, 26.56, 23.76, 0, 0, 63.678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.714, 14, 5.158, 99.988, 99.988, 99.988, 99.988, 4.421, 7.662, , , 
169,2024-02-21 08:00:00, 1.6576, 7.0615, 4.26, 86370, 69.1, 294.3, 17.34, 16.6, 10.24, 15.87, 32.483, 0.054, 10, 0.42, 1.4407, 6.7482, 4.684, 8820, 588, 2754.4, 23.19, 20.73, 9.77, 15.9, 33.615, 1.4407, 6.7482, 4.684, 8820, 588, 2754.4, 23.19, 20.73, 9.77, 15.9, 33.615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.746, 7, 4.009, 99.965, 99.965, 99.965, 99.965, 98.102, 98.102, , , 
169,2024-02-22 08:00:00, 1.4208, 7.3037, 5.141, 86370, 59.2, 304.4, 17.55, 16.78, 8.54, 15.79, 41.247, 0.033, 8, 0.33, 1.1319, 7.1144, 6.285, 8130, 501.2, 3150.3, 23.22, 20.45, 9.73, 15.88, 45.335, 1.1319, 7.1144, 6.285, 8130, 501.2, 3150.3, 23.22, 20.45, 9.73, 15.88, 45.335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.483, 7, 4.72, 99.965, 99.965, 99.965, 99.965, 99.977, 99.977, , , 
169,2024-02-23 08:00:00, 1.1727, 4.2704, 3.642, 86380, 48.9, 178, 13.5, 12.63, 6.28, 15.06, 85.99, 0.147, 4, 0.17, 1.0189, 4.2376, 4.159, 5740, 639, 2657.7, 20.71, 18.87, 7.15, 15.1, 130.216, 1.0189, 4.2376, 4.159, 5740, 639, 2657.7, 20.71, 18.87, 7.15, 15.1, 130.216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.288, 5.38, 4.177, 99.977, 99.977, 99.977, 99.977, 99.977, 99.977, , , 
169,2024-02-24 08:00:00, 5.4416, 11.8133, 2.171, 86380, 226.8, 492.3, 16.58, 15.47, 4.83, 14.53, 19.755, 0.418, 10, 0.42, 5.2303, 11.6635, 2.23, 20690, 910, 2029.4, 21.32, 18.72, 2.99, 14.43, 20.223, 5.2303, 11.6635, 2.23, 20690, 910, 2029.4, 21.32, 18.72, 2.99, 14.43, 20.223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.506, 18.91, 3.434, 99.977, 99.977, 99.977, 99.977, 99.965, 99.965, , , 
169,2024-02-25 08:00:00, 1.9824, 9.4584, 4.771, 86370, 82.6, 394.2, 16.66, 15.76, 6.14, 14.25, 42.026, 0.064, 8, 0.33, 1.7625, 9.3286, 5.293, 11880, 534.1, 2826.9, 22.72, 20.24, 4.5, 14.32, 46.146, 1.7625, 9.3286, 5.293, 11880, 534.1, 2826.9, 22.72, 20.24, 4.5, 14.32, 46.146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0617, 1.71, 0.829, 99.965, 99.965, 99.965, 99.965, 99.977, 99.977, , , 
169,2024-02-26 08:00:00, 2.6887, 13.6857, 5.09, 86390, 112, 570.3, 18.14, 17.21, 6.96, 13.7, 42.433, 0.061, 11, 0.46, 2.3975, 13.4645, 5.616, 16730, 515.9, 2897.3, 22.49, 19.94, 6.34, 13.72, 45.764, 2.3975, 13.4645, 5.616, 16730, 515.9, 2897.3, 22.49, 19.94, 6.34, 13.72, 45.764, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7402, 14, 5.109, 99.988, 99.988, 99.988, 99.988, 99.977, 99.977, , , 
169,2024-02-27 08:00:00, 2.1964, 10.3867, 4.729, 86390, 91.5, 432.8, 17.16, 16.23, 6.48, 13.89, 41.219, 0.025, 9, 0.38, 1.9447, 10.188, 5.239, 13250, 528.4, 2768.1, 22.44, 19.98, 4.47, 13.9, 44.842, 1.9447, 10.188, 5.239, 13250, 528.4, 2768.1, 22.44, 19.98, 4.47, 13.9, 44.842, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.265, 10, 4.415, 99.988, 99.988, 99.988, 99.988, 99.965, 99.965, , , 
169,2024-02-28 08:00:00, 0.5176, 2.8002, 5.41, 86380, 21.6, 116.7, 12.73, 12.11, 9.55, 13.64, 40.662, 0.037, 2, 0.08, 0.4417, 2.7938, 6.325, 3120, 509.6, 3223.6, 22.52, 19.67, 8.03, 13.64, 46.773, 0.4417, 2.7938, 6.325, 3120, 509.6, 3223.6, 22.52, 19.67, 8.03, 13.64, 46.773, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.66, 3, 4.545, 99.977, 99.977, 99.977, 99.977, 99.977, 99.977, , , 
169,2024-02-29 08:00:00, 1.3113, 7.3551, 5.609, 86380, 54.6, 306.5, 15.92, 14.94, 9.06, 13.86, 42.334, 0.071, 6, 0.25, 1.1792, 7.2592, 6.156, 8300, 511.5, 3148.6, 22.48, 19.68, 7.86, 13.84, 45.978, 1.1792, 7.2592, 6.156, 8300, 511.5, 3148.6, 22.48, 19.68, 7.86, 13.84, 45.978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.424, 7, 4.916, 99.977, 99.977, 99.977, 99.977, 99.977, 99.977, , , 
