id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
21,2023-06-01 07:00:00, 3.0391, 9.5953, 3.157, 86370, 126.7, 399.9, 23.5, 23.17, 0, 0, 0, 0.28, 7, 0.29, 2.1448, 8.1719, 3.81, 7690, 1004.1, 3825.6, 33.05, 29.79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0364, 9.7012, 3.195, 99.965, 99.965, 99.965, 99.965, 0, 0, , , 
21,2023-06-02 07:00:00, 3.8757, 12.8517, 3.316, 86380, 161.5, 535.6, 24.03, 23.59, 0, 0, 0, 0.251, 7, 0.29, 3.0027, 10.83, 3.607, 9360, 1154.9, 4165.4, 35.97, 32.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8755, 12.894, 3.327, 99.977, 99.977, 99.977, 99.977, 0, 0, , , 
21,2023-06-03 07:00:00, 2.8285, 8.6336, 3.052, 86390, 117.9, 359.8, 23.4, 23.11, 0, 0, 0, 0.07, 5, 0.21, 1.9171, 7.4781, 3.901, 6650, 1037.8, 4048.3, 33.38, 29.95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8225, 8.6724, 3.073, 99.988, 99.988, 99.988, 99.988, 0, 0, , , 
21,2023-06-04 07:00:00, 6.5432, 16.2567, 2.485, 86310, 272.9, 678.1, 27.8, 27.23, 0, 0, 0, 0.668, 4, 0.17, 5.6911, 13.5864, 2.387, 10910, 1877.9, 4483.1, 54.21, 50.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5461, 16.5957, 2.535, 99.896, 99.896, 99.896, 99.896, 0, 0, , , 
21,2023-06-05 07:00:00, 3.0444, 8.6397, 2.838, 86360, 126.9, 360.2, 23.78, 23.49, 0, 0, 0, 0.284, 5, 0.21, 2.1322, 7.3597, 3.452, 6170, 1244.1, 4294.2, 37.22, 33.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0422, 8.854, 2.91, 99.965, 99.954, 99.954, 99.954, 0, 0, , , 
21,2023-06-06 07:00:00, 4.9584, 17.1789, 3.465, 86370, 206.7, 716, 24.51, 23.93, 0, 0, 0, 0.248, 9, 0.38, 4.1159, 14.9042, 3.621, 12780, 1159.4, 4198.4, 36.54, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9558, 17.2056, 3.472, 99.965, 99.965, 99.965, 99.965, 0, 0, , , 
21,2023-06-07 07:00:00, 3.4198, 11.8497, 3.465, 86370, 142.5, 493.9, 23.63, 23.22, 0, 0, 0, 0.056, 8, 0.33, 2.5358, 10.2058, 4.025, 9430, 968.1, 3896.2, 32.2, 28.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4233, 11.8584, 3.464, 99.965, 99.965, 99.965, 99.965, 0, 0, , , 
21,2023-06-08 07:00:00, 3.0013, 8.935, 2.977, 86350, 125.1, 372.5, 23.61, 23.31, 0, 0, 0, 0.039, 3, 0.13, 2.0895, 7.8611, 3.762, 5570, 1350.5, 5080.8, 39.28, 35.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0032, 8.9497, 2.98, 99.954, 99.954, 99.954, 99.954, 0, 0, , , 
21,2023-06-09 07:00:00, 2.7014, 8.3075, 3.075, 86370, 112.6, 346.3, 25.04, 25.14, 0, 0, 0, 0.19, 3, 0.13, 1.9182, 6.8208, 3.556, 4620, 1494.7, 5314.9, 41.6, 37.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6843, 8.3213, 3.1, 99.965, 99.965, 99.965, 99.965, 0, 0, , , 
21,2023-06-10 07:00:00, 1.8683, 4.6483, 2.488, 86360, 77.9, 193.8, 27.75, 27.39, 0, 0, 0, 0.009, 1, 0.04, 1.181, 4.2594, 3.607, 2540, 1673.9, 6037, 44.58, 39.56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8696, 4.6597, 2.492, 99.965, 99.954, 99.954, 99.954, 0, 0, , , 
