id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
114, 1704067200, 2.5424, 12.5038, 4.918, 12520, 731, 4462, 34.5, 32.36, 7.15, 21.19, 65.627, 0.522, 6, 1.73, 2.4619, 12.0995, 4.915, 9400, 942.9, 4633.9, 31.58, 29.86, 7.8, 21.45, 52.443, 1.5972, 8.1613, 5.11, 8210, 700.4, 3578.6, 31.48, 30.16, 7.77, 21.46, 53.951, 0.8647, 3.9383, 4.555, 1190, 2615.9, 11914.1, 32.33, 27.78, 8, 21.38, 49.57, 24.0741, 105.085, 4.365, 14.491, 98.009, 98.009, 98.009, 100, 100, , , 
114, 1704153600, 16.5904, 79.7206, 4.805, 83250, 695.9, 3343.4, 33.07, 31.75, 9.79, 21.45, 53.417, 0.549, 36, 1.51, 16.3472, 76.3888, 4.673, 64150, 917.4, 4286.8, 34.08, 32.47, 9.47, 21.4, 51.905, 12.2401, 63.6603, 5.201, 59030, 746.5, 3882.4, 33.12, 31.68, 9.5, 21.41, 53.758, 4.107, 12.7285, 3.099, 5120, 2887.8, 8949.7, 45.14, 41.55, 9.21, 21.31, 44.262, 17.175, 79.6445, 4.637, 99.329, 99.352, 99.363, 99.363, 100, 100, , , 
114, 1704240000, 18.9438, 93.4677, 4.934, 81520, 789.2, 3894.5, 32.5, 31.09, 8.12, 21.42, 56.788, 0.17, 35, 1.46, 18.816, 90.3743, 4.803, 65860, 1028.5, 4940, 33.59, 31.76, 7.94, 21.35, 55.27, 12.5194, 67.634, 5.402, 58660, 768.3, 4150.7, 32.43, 30.9, 7.96, 21.35, 57.561, 6.2966, 22.7403, 3.612, 7200, 3148.3, 11370.2, 43.05, 38.8, 7.77, 21.32, 49.414, 18.9589, 93.4907, 4.931, 100, 100, 100, 100, 100, 100, , , 
114, 1704326400, 18.5612, 91.724, 4.942, 84870, 773.3, 3821.8, 33.1, 31.51, 6.83, 21.38, 57.644, 0.168, 14, 0.58, 18.4963, 90.853, 4.912, 70630, 942.8, 4630.8, 33.71, 32.01, 6.67, 21.31, 57.298, 16.1804, 84.0041, 5.192, 67940, 857.4, 4451.2, 33.09, 31.46, 6.62, 21.31, 58.392, 2.3159, 6.8489, 2.957, 2690, 3099.3, 9165.8, 49.29, 45.91, 8, 21.3, 46.586, 18.5807, 91.7158, 4.936, 100, 100, 100, 100, 100, 100, , , 
114, 1704412800, 19.157, 87.2393, 4.554, 86310, 798.2, 3635, 32, 30.69, 5.27, 21.11, 55.624, 0.129, 20, 0.83, 19.0725, 85.5868, 4.487, 66590, 1031.1, 4627, 33.46, 31.76, 5.16, 21.1, 54.79, 15.2404, 72.5562, 4.761, 62350, 880, 4189.3, 32.64, 31.1, 5.17, 21.08, 55.436, 3.8321, 13.0306, 3.4, 4240, 3253.7, 11063.7, 45.53, 41.43, 5, 21.42, 51.435, 19.158, 87.3774, 4.561, 100, 100, 100, 100, 100, 100, , , 
114, 1704499200, 24.547, 112.788, 4.595, 85640, 1022.8, 4699.5, 33.21, 31.47, 4.33, 20.67, 57.507, 0.704, 47, 1.96, 24.3515, 107.63, 4.42, 76140, 1151.4, 5088.9, 33.36, 31.49, 4.34, 20.64, 55.332, 19.5039, 92.042, 4.719, 70510, 995.8, 4699.4, 32.49, 30.76, 4.35, 20.67, 56.368, 4.8476, 15.5877, 3.216, 5630, 3099.7, 9967.3, 44.24, 40.55, 4.3, 20.35, 49.934, 24.5304, 112.706, 4.595, 100, 100, 100, 100, 100, 100, , , 
114, 1704585600, 31.7167, 127.891, 4.032, 86400, 1321.5, 5328.8, 34.74, 32.77, 2.92, 20.82, 54.987, 2.695, 70, 2.92, 31.3006, 121.623, 3.886, 70470, 1599, 6213.2, 35.24, 32.95, 2.84, 20.8, 52.788, 24.4115, 101.318, 4.15, 62240, 1412, 5860.3, 34.31, 32.15, 2.9, 20.8, 54.132, 6.8892, 20.3049, 2.947, 8230, 3013.5, 8881.9, 42.31, 39.01, 2.42, 20.83, 46.962, 31.698, 127.991, 4.038, 100, 100, 100, 100, 98.611, 100, , , 
114, 1704672000, 42.6514, 166.829, 3.911, 86400, 1777.1, 6951.2, 36.29, 33.74, 2.5, 20.88, 54.468, 2.818, 33, 1.38, 42.5599, 161.352, 3.791, 82690, 1852.9, 7024.7, 36.34, 33.77, 2.49, 20.88, 52.797, 35.3991, 140.785, 3.977, 74780, 1704.2, 6777.6, 35.65, 33.17, 2.53, 20.89, 54.212, 7.1608, 20.5676, 2.872, 7910, 3259, 9360.7, 42.89, 39.39, 2.17, 20.75, 44.779, 42.6377, 166.98, 3.916, 100, 100, 100, 100, 100, 100, , , 
114, 1704758400, 43.5726, 150.063, 3.444, 85350, 1815.5, 6252.6, 35.06, 32.75, 1.11, 21.14, 51.079, 4.079, 14, 0.58, 43.3014, 145.268, 3.355, 68220, 2285, 7665.9, 37.02, 34.22, 0.76, 21.1, 49.824, 37.0258, 128.326, 3.466, 61370, 2172, 7527.7, 36.54, 33.8, 0.79, 21.1, 50.753, 6.2755, 16.9415, 2.7, 6850, 3298.1, 8903.5, 41.27, 37.98, 0.46, 21.01, 43.754, 43.571, 150.056, 3.444, 100, 100, 100, 100, 100, 100, , , 
114, 1704844800, 36.3307, 132.011, 3.634, 86400, 1513.8, 5500.5, 33.84, 31.83, 2.06, 20.96, 51.862, 5.992, 31, 1.29, 35.9456, 125.583, 3.494, 70740, 1829.3, 6391, 34.9, 32.56, 1.82, 20.93, 49.98, 29.121, 108.146, 3.714, 63510, 1650.7, 6130.1, 33.94, 31.7, 1.91, 20.93, 51.609, 6.8246, 17.4376, 2.555, 7230, 3398.1, 8682.6, 43.33, 40.08, 1, 20.91, 41.8, 36.3303, 131.921, 3.631, 100, 100, 100, 100, 100, 100, , , 
