id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
330, 1721948400, 1.2912, 6.4344, 4.983, 50380, 92.3, 459.8, 27.47, 26.1, 18.6, 22.02, 44.382, 0.357, 4, 0.29, 1.1976, 5.8567, 4.89, 3560, 1211.1, 5922.5, 34.22, 30.08, 19.32, 21.85, 39.976, 0.6815, 3.2756, 4.806, 2200, 1115.2, 5360.1, 33.51, 29.39, 18.76, 21.7, 39.471, 0.5161, 2.5811, 5.001, 1360, 1366.2, 6832.4, 35.38, 31.2, 20.21, 22.1, 40.638, 1.294, 7, 5.41, 58.31, 58.31, 58.31, 58.31, 58.333, 55.625, , , 
330, 1722034800, 5.15, 16.1255, 3.131, 86380, 214.6, 672, 32.3, 29.83, 16.67, 22.19, 42.211, 0.331, 2, 0.08, 5.0201, 15.1536, 3.019, 9280, 1947.4, 5878.5, 53.4, 48.94, 13.64, 22.14, 41.477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.0201, 15.1536, 3.019, 9280, 1947.4, 5878.5, 53.4, 48.94, 13.64, 22.14, 41.477, 5.154, 15, 2.91, 99.977, 99.977, 99.977, 99.977, 100, 100, , , 
330, 1722121200, 2.0411, 10.0514, 4.925, 86380, 85.1, 418.9, 27.24, 24.23, 17.67, 22.52, 41.149, 0.052, 2, 0.08, 1.9177, 8.5324, 4.449, 4430, 1558.4, 6933.7, 42.07, 36.01, 24.43, 22.68, 38.164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9177, 8.5324, 4.449, 4430, 1558.4, 6933.7, 42.07, 36.01, 24.43, 22.68, 38.164, 2.045, 10, 4.89, 99.977, 99.977, 99.977, 99.977, 100, 100, , , 
330, 1722207600, 1.2622, 6.4561, 5.115, 86380, 52.6, 269.1, 27.53, 24.53, 20.08, 23.31, 32.978, 0.041, 1, 0.04, 1.1405, 5.4364, 4.767, 2730, 1504, 7168.9, 40.97, 34.51, 27.27, 23.8, 30.914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1405, 5.4364, 4.767, 2730, 1504, 7168.9, 40.97, 34.51, 27.27, 23.8, 30.914, 1.267, 6, 4.736, 99.977, 99.977, 99.977, 99.977, 100, 100, , , 
330, 1722294000, 1.1072, 4.9437, 4.465, 86390, 46.1, 206, 29.41, 27.31, 22, 24.24, 51.117, 0.047, 1, 0.04, 0.9867, 4.2543, 4.312, 2280, 1558, 6717.3, 41.78, 35.7, 16.5, 24, 48.472, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.9867, 4.2543, 4.312, 2280, 1558, 6717.3, 41.78, 35.7, 16.5, 24, 48.472, 1.111, 4, 3.6, 99.988, 99.988, 99.988, 99.988, 100, 97.222, , , 
330, 1722380400, 1.6835, 8.1518, 4.842, 57520, 105.4, 510.2, 32.24, 28.4, 21.75, 25.09, 51.02, 0.13, 2, 0.13, 1.5949, 6.7288, 4.219, 3510, 1635.8, 6901.3, 43.88, 37.58, 18.9, 25.07, 46.327, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5949, 6.7288, 4.219, 3510, 1635.8, 6901.3, 43.88, 37.58, 18.9, 25.07, 46.327, 1.688, 8, 4.739, 66.574, 66.574, 66.574, 66.574, 100, 66.47, , , 
