id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
77,2023-12-01 08:00:00, 36.22, 88.2353, 2.436, 86370, 1509.8, 3677.7, 41.37, 37.52, -1.18, 0, 44.018, 4.236, 1, 0.04, 36.1839, 88.1452, 2.436, 73100, 1782.1, 4340.9, 43.5, 39.26, -1.15, 0, 44.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36.236, 92, 2.539, 99.977, 99.965, 99.965, 99.965, 100, 0, , , 
77,2023-12-02 08:00:00, 37.0492, 85.7468, 2.314, 86390, 1543.9, 3573.2, 42.41, 38.45, -1.62, 0, 43.092, 5.369, 2, 0.08, 37.0055, 85.4347, 2.309, 71010, 1876.1, 4331.3, 44.19, 40, -1.57, 0, 42.991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37.0622, 91, 2.455, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
77,2023-12-03 08:00:00, 26.0418, 86.145, 3.308, 86380, 1085.3, 3590.2, 40.39, 36.62, 5.13, 0, 48.853, 1.529, 1, 0.04, 26.013, 86.0891, 3.309, 77310, 1211.3, 4008.8, 41.4, 37.51, 4.86, 0, 48.894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26.0492, 88, 3.378, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
77,2023-12-04 08:00:00, 20.2661, 78.0087, 3.849, 86390, 844.5, 3250.7, 40.34, 36.98, 6.67, 0, 51.566, 0.253, 1, 0.04, 20.2407, 77.9582, 3.852, 78660, 926.3, 3567.9, 41.04, 37.58, 6.77, 0, 51.604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20.2703, 78, 3.848, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
77,2023-12-05 08:00:00, 18.879, 72.4481, 3.838, 86370, 786.9, 3019.7, 38.63, 35.61, 4.87, 0, 51.557, 0.066, 1, 0.04, 18.8604, 72.391, 3.838, 81200, 836.2, 3209.5, 39.1, 35.99, 4.88, 0, 51.575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.8875, 72, 3.812, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
77,2023-12-06 08:00:00, 28.394, 81.2015, 2.86, 86390, 1183.2, 3383.8, 40.59, 37.13, 3.46, 0, 44.14, 3.11, 2, 0.08, 28.3679, 81.0436, 2.857, 79580, 1283.3, 3666.2, 41.22, 37.65, 3.47, 0, 44.086, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28.396, 85, 2.993, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
77,2023-12-07 08:00:00, 19.3384, 77.6986, 4.018, 86380, 806, 3238.2, 38.66, 35.53, 6.85, 0, 52.534, 0.582, 0, 0, 19.3384, 77.6986, 4.018, 86380, 806, 3238.2, 38.66, 35.53, 6.85, 0, 52.534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.3434, 78, 4.032, 99.977, 99.977, 99.977, 99.977, 91.667, 0, , , 
77,2023-12-08 08:00:00, 15.5036, 66.1208, 4.265, 86370, 646.2, 2756, 37.49, 34.81, 8.34, 0, 51.601, 0.012, 4, 0.17, 15.4686, 65.9829, 4.266, 80510, 691.7, 2950.4, 37.89, 35.04, 8.22, 0, 51.626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.5095, 66, 4.255, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
77,2023-12-09 08:00:00, 13.3867, 53.744, 4.015, 86390, 557.8, 2239.6, 36.34, 33.81, 9.83, 0, 48.143, 0.141, 8, 0.33, 13.2916, 53.2719, 4.008, 61750, 774.9, 3105.7, 39.13, 36.19, 9.65, 0, 48.135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.3879, 54, 4.033, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
77,2023-12-10 08:00:00, 10.6601, 46.185, 4.333, 86390, 444.2, 1924.6, 33, 30.19, 9.73, 0, 49.298, 0.18, 1, 0.04, 10.5965, 46.1661, 4.357, 51440, 741.6, 3230.9, 36.92, 33.85, 9.26, 0, 49.676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.6636, 46, 4.314, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
