id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
41,2023-06-01 07:00:00, 6.9315, 22.2564, 3.211, 86360, 288.9, 927.8, 26.65, 25.68, 12.2, 0, 42.579, 0.706, 16, 0.67, 6.6334, 22.5306, 3.397, 20320, 1175.2, 3991.6, 40.32, 36.32, 10.72, 0, 47.536, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.933, 23, 3.317, 99.954, 99.954, 99.954, 99.954, 100, 0, , , 
41,2023-06-02 07:00:00, 2.1147, 7.3961, 3.497, 86360, 88.2, 308.3, 22.66, 21.08, 12.38, 0, 37.552, 0.328, 7, 0.29, 1.8819, 7.5643, 4.019, 8900, 761.2, 3059.7, 33.8, 30.74, 9.54, 0, 48.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.116, 8, 3.781, 99.954, 99.954, 99.954, 99.954, 95.833, 0, , , 
41,2023-06-03 07:00:00, 0.5278, 1.8199, 3.448, 86360, 22, 75.9, 20.46, 18.66, 13.88, 0, 21.083, 0.006, 3, 0.13, 0.3022, 1.7913, 5.928, 2650, 410.5, 2433.5, 23.47, 21.02, 7.58, 0, 47.52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.529, 2, 3.781, 99.954, 99.954, 99.954, 99.954, 100, 0, , , 
41,2023-06-04 07:00:00, 0.3368, 0.7051, 2.093, 86370, 14, 29.4, 21.06, 18.73, 14.15, 0, 11.807, 0.012, 1, 0.04, 0.1239, 0.7062, 5.7, 1130, 394.7, 2249.8, 22.96, 20.71, 8.67, 0, 43.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.338, 1, 2.958, 99.977, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-05 07:00:00, 1.5243, 2.6196, 1.719, 86380, 63.5, 109.2, 22, 18.84, 12.48, 0, 24.932, 0.368, 1, 0.04, 1.3155, 2.8935, 2.199, 1940, 2441.2, 5369.3, 64.32, 58.93, 9.29, 0, 44.86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.526, 3, 1.966, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
41,2023-06-06 07:00:00, 0.2134, -0.0235, -0.11, 86370, 8.9, -1, 18.69, 16.11, 11.85, 0, -0.581, 0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.215, 0, 0, 99.977, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-07 07:00:00, 0.4448, 1.4414, 3.24, 86370, 18.5, 60.1, 19.21, 17.5, 13.9, 0, 17.42, 0.008, 2, 0.08, 0.2227, 1.4074, 6.318, 1960, 409.1, 2584.9, 22.83, 20.23, 9.17, 0, 46.134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.446, 1, 2.242, 99.977, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-08 07:00:00, 0.3034, 0.6175, 2.035, 86370, 12.6, 25.7, 20.06, 17.73, 14.42, 0, 10.198, 0.015, 1, 0.04, 0.0929, 0.6218, 6.691, 830, 403.1, 2697.1, 22.17, 19.44, 9.72, 0, 46.167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.305, 1, 3.279, 99.977, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-09 07:00:00, 4.6114, 12.2444, 2.655, 86380, 192.2, 510.3, 27.41, 23.25, 17.02, 0, 38.806, 0.352, 2, 0.08, 4.414, 12.3872, 2.806, 7110, 2235, 6272, 61.96, 55.65, 16.46, 0, 46.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.613, 12, 2.601, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
41,2023-06-10 07:00:00, 2.1663, 4.6547, 2.149, 86370, 90.3, 194, 28.39, 23.87, 20.73, 0, 27.675, 0.585, 2, 0.08, 1.9612, 5.0414, 2.571, 3150, 2241.4, 5761.7, 64.56, 58.8, 17.21, 0, 45.119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.168, 5, 2.306, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-11 07:00:00, 0.7207, 1.1605, 1.61, 86370, 30, 48.4, 27.83, 24.37, 21.23, 0, 14.847, 0.294, 1, 0.04, 0.5111, 1.319, 2.58, 1010, 1821.9, 4701.4, 63.35, 58.64, 22.13, 0, 42.142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.723, 2, 2.766, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-12 07:00:00, 1.4131, 3.1278, 2.213, 86370, 58.9, 130.4, 27.37, 24.71, 20.17, 0, 26.831, 0.144, 1, 0.04, 1.2071, 3.1109, 2.577, 1900, 2287.1, 5894.4, 65.68, 59.78, 18.04, 0, 44.732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.413, 3, 2.123, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-13 07:00:00, 2.3361, 4.9777, 2.131, 86380, 97.4, 207.5, 29.32, 25.43, 19.6, 0, 30.425, 0.559, 2, 0.08, 2.1304, 5.3152, 2.495, 3250, 2359.8, 5887.6, 64.45, 58.57, 17.26, 0, 43.628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.336, 5, 2.14, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
41,2023-06-14 07:00:00, 2.1345, 4.3585, 2.042, 86370, 89, 181.7, 29.05, 24.9, 18.91, 0, 28.841, 0.658, 2, 0.08, 1.9283, 4.8335, 2.507, 3150, 2203.7, 5524, 64.87, 59.37, 17.45, 0, 44.409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.137, 5, 2.34, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-15 07:00:00, 2.812, 6.51, 2.315, 86380, 117.2, 271.3, 29.06, 25.3, 19.27, 0, 32.885, 0.59, 2, 0.08, 2.6083, 6.9057, 2.648, 4130, 2273.5, 6019.5, 64.83, 58.83, 18.39, 0, 44.979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.813, 7, 2.488, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
41,2023-06-16 07:00:00, 1.7216, 4.7192, 2.741, 86390, 71.7, 196.7, 27.7, 24.45, 19.51, 0, 31.88, 0.112, 1, 0.04, 1.5174, 4.7333, 3.119, 2810, 1944, 6064, 64.09, 58.05, 24.96, 0, 44.938, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.724, 5, 2.9, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
41,2023-06-17 07:00:00, 0.9796, 1.4842, 1.515, 86360, 40.8, 61.9, 25.7, 23.12, 18.12, 0, 17.194, 0.295, 1, 0.04, 0.7706, 1.7142, 2.225, 1160, 2391.5, 5319.9, 64.84, 59.56, 15.03, 0, 42.228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.981, 2, 2.039, 99.954, 99.954, 99.954, 99.954, 100, 0, , , 
41,2023-06-18 07:00:00, 2.8316, 6.7666, 2.39, 86390, 118, 282, 28.47, 25.39, 18.73, 0, 33.976, 0.529, 2, 0.08, 2.6283, 7.0159, 2.669, 4180, 2263.6, 6042.4, 64.91, 58.9, 19.2, 0, 44.788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.835, 7, 2.469, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
41,2023-06-19 07:00:00, 3.0914, 7.4362, 2.405, 86380, 128.8, 309.9, 30.23, 26.27, 18.61, 0, 36.373, 0.692, 3, 0.13, 2.8874, 7.5997, 2.632, 4680, 2221.1, 5846, 65, 59.18, 18.98, 0, 45.174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.093, 8, 2.586, 99.977, 99.977, 99.977, 99.977, 95.833, 0, , , 
41,2023-06-20 07:00:00, 2.186, 5.2951, 2.422, 86370, 91.1, 220.7, 28.21, 25.09, 18.42, 0, 34.538, 0.333, 2, 0.08, 1.9802, 5.3338, 2.694, 3270, 2180.1, 5872, 64.79, 58.94, 19.73, 0, 45.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.187, 6, 2.743, 99.965, 99.965, 99.965, 99.965, 87.5, 0, , , 
41,2023-06-21 07:00:00, 3.0653, 7.7653, 2.533, 86380, 127.8, 323.6, 30.27, 26.07, 19.28, 0, 36.441, 0.642, 3, 0.13, 2.8621, 8.0466, 2.811, 5010, 2056.6, 5782, 64.31, 58.56, 20.86, 0, 44.749, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.067, 8, 2.608, 99.977, 99.977, 99.977, 99.977, 83.333, 0, , , 
41,2023-06-22 07:00:00, 2.4188, 6.1511, 2.543, 86370, 100.8, 256.4, 29.58, 25.87, 19.89, 0, 33.781, 0.431, 2, 0.08, 2.215, 6.3407, 2.863, 3900, 2044.6, 5853, 64.69, 58.88, 22.99, 0, 44.714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.422, 6, 2.477, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
41,2023-06-23 07:00:00, 3.3227, 8.888, 2.675, 81170, 147.4, 394.2, 31.26, 27.18, 19.79, 0, 37.084, 0.603, 3, 0.13, 3.1329, 9.0801, 2.898, 5540, 2035.8, 5900.4, 63.97, 58.1, 22.28, 0, 44.649, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.335, 10, 2.999, 93.947, 93.947, 93.947, 93.947, 100, 0, , , 
41,2023-06-24 07:00:00, 2.7057, 6.7318, 2.488, 86380, 112.8, 280.6, 31, 27.22, 21.04, 0, 32.666, 0.808, 3, 0.13, 2.5026, 7.2486, 2.896, 4600, 1958.6, 5672.8, 63.98, 58.34, 23.86, 0, 43.684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.704, 7, 2.589, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
41,2023-06-25 07:00:00, 1.9997, 4.8916, 2.446, 86380, 83.3, 203.9, 32.51, 28.59, 22.36, 0, 29.508, 0.74, 3, 0.13, 1.7883, 5.3769, 3.007, 3610, 1783.3, 5362, 63.67, 58.35, 26.11, 0, 42.841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.003, 6, 2.996, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
41,2023-06-26 07:00:00, 2.0039, 4.4853, 2.238, 86380, 83.5, 186.9, 28.97, 25.67, 17.7, 0, 32.058, 0.404, 2, 0.08, 1.7973, 4.6669, 2.597, 3050, 2121.4, 5508.5, 64.94, 59.47, 19.31, 0, 44.571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.005, 4, 1.995, 99.977, 99.977, 99.977, 99.977, 95.833, 0, , , 
