id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
14,2024-01-26 08:00:00, 25.1795, 81.0989, 3.221, 86400, 1049.1, 3379.1, 28.31, 27.45, 7.5, 0, 42.975, 0.181, 1, 0.04, 24.8824, 81.0989, 3.259, 46770, 1915.3, 6242.4, 38.25, 35.51, 6.81, 0, 41.697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.1768, 81.1038, 3.221, 100, 100, 100, 100, 100, 0, , , 
14,2024-01-27 08:00:00, 24.8098, 80.704, 3.253, 86400, 1033.7, 3362.7, 27.22, 26.83, 5.79, 0, 43.04, 0.234, 1, 0.04, 24.5058, 80.704, 3.293, 46770, 1886.3, 6212, 37.99, 35.27, 6.78, 0, 41.936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.8003, 80.695, 3.254, 100, 100, 100, 100, 100, 0, , , 
14,2024-01-28 08:00:00, 25.9212, 83.7429, 3.231, 86400, 1080, 3489.3, 27.51, 26.78, 6.49, 0, 43.184, 0.614, 1, 0.04, 25.6078, 83.7429, 3.27, 46780, 1970.7, 6444.5, 38.21, 35.39, 6.79, 0, 42.229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25.9224, 83.7114, 3.229, 100, 100, 100, 100, 100, 0, , , 
14,2024-01-29 08:00:00, 22.1923, 77.6621, 3.5, 86400, 924.7, 3235.9, 27.9, 27.04, 8.47, 0, 44.602, 0.376, 1, 0.04, 21.8874, 77.6621, 3.548, 46770, 1684.7, 5977.8, 37.91, 35.29, 8.35, 0, 43.239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.1914, 77.6649, 3.5, 100, 100, 100, 100, 100, 0, , , 
14,2024-01-30 08:00:00, 24.4491, 80.6461, 3.299, 86400, 1018.7, 3360.3, 27.38, 26.63, 6.08, 0, 44.139, 0.162, 1, 0.04, 24.0851, 80.6283, 3.348, 46760, 1854.3, 6207.5, 37.6, 34.87, 6.14, 0, 42.652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24.4521, 80.6617, 3.299, 100, 100, 100, 100, 100, 0, , , 
14,2024-01-31 08:00:00, 23.2934, 73.2223, 3.143, 86400, 970.6, 3050.9, 25.94, 25.78, 5.29, 0, 42.592, 1.244, 1, 0.04, 22.7779, 73.2223, 3.215, 46790, 1752.5, 5633.7, 36.25, 33.78, 6.52, 0, 40.568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23.2964, 73.2072, 3.142, 100, 100, 100, 100, 100, 0, , , 
14,2024-02-01 08:00:00, 22.2025, 73.5254, 3.312, 86400, 925.1, 3063.6, 26.34, 26.1, 6.09, 0, 42.974, 0.597, 2, 0.08, 21.9003, 73.5254, 3.357, 46700, 1688.2, 5667.9, 36.46, 33.98, 6.69, 0, 41.731, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.2041, 73.5557, 3.313, 100, 100, 100, 100, 100, 0, , , 
14,2024-02-02 08:00:00, 17.3595, 68.0154, 3.918, 86400, 723.3, 2834, 26.46, 25.75, 10.9, 0, 43.366, 0.182, 1, 0.04, 17.0537, 68.0154, 3.988, 46780, 1312.4, 5234.2, 35.32, 33.03, 11.46, 0, 41.954, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.3584, 68.0061, 3.918, 100, 100, 100, 100, 100, 0, , , 
14,2024-02-03 08:00:00, 18.7474, 68.0493, 3.63, 86400, 781.1, 2835.4, 27.46, 26.69, 10.62, 0, 42.37, 0.176, 1, 0.04, 18.4247, 68.0493, 3.693, 46790, 1417.6, 5235.7, 36.25, 33.96, 10.68, 0, 40.562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.7393, 68.0303, 3.63, 100, 100, 100, 100, 100, 0, , , 
14,2024-02-04 08:00:00, 18.2983, 67.6846, 3.699, 86400, 762.4, 2820.2, 27.02, 26.48, 10.55, 0, 43.575, 0.309, 3, 0.13, 17.9789, 67.6846, 3.765, 45990, 1407.3, 5298.2, 36.22, 33.9, 11.05, 0, 41.866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.2983, 67.6765, 3.699, 100, 100, 100, 100, 100, 0, , , 
