id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
173,2024-02-15 08:00:00, 1.8583, 3.6393, 1.958, 42120, 158.8, 828.8, 24.46, 20.09, 13.14, 16.59, 65.518, 0, 1, 0.09, 1.7908, 3.6393, 2.032, 1680, 3837.4, 7798.5, 47.77, 42.17, 12.55, 16.76, 27.273, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5371, 19.665, 3.551, 48.75, 100, 100, 100, 100, 100, , , 
173,2024-02-16 08:00:00, 6.311, 21.749, 3.446, 80640, 281.7, 970.9, 23.29, 18.99, 10.54, 16.68, 34.478, 0, 4, 0.18, 6.2004, 21.5842, 3.481, 13560, 1646.1, 5730.3, 34.11, 30.05, 10.1, 16.81, 35.233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2959, 21.5127, 3.417, 93.333, 93.333, 93.333, 93.333, 93.333, 93.333, , , 
173,2024-02-17 08:00:00, 5.8875, 24.9529, 4.238, 86400, 245.3, 1039.7, 23.11, 19.26, 10.09, 16.66, 42.299, 0, 4, 0.17, 5.7725, 24.9529, 4.323, 16200, 1282.8, 5545.1, 33.44, 29.49, 10.06, 16.67, 43.755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8921, 25.0791, 4.256, 100, 100, 100, 100, 100, 100, , , 
173,2024-02-18 08:00:00, 6.5224, 24.0225, 3.683, 86400, 271.8, 1000.9, 24.78, 20.81, 11.27, 16.76, 38.043, 0.041, 5, 0.21, 6.4065, 24.0225, 3.75, 15840, 1456, 5459.7, 34.37, 30.44, 11.29, 16.77, 39.264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5388, 24.5176, 3.75, 100, 100, 100, 100, 100, 100, , , 
173,2024-02-19 08:00:00, 7.199, 26.2704, 3.649, 84960, 305, 1113.2, 26.04, 21.45, 9.33, 16.77, 38.559, 0, 5, 0.21, 7.0743, 26.1392, 3.695, 14880, 1711.5, 6324, 34.31, 29.75, 9.12, 16.67, 39.358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.165, 26.5693, 3.708, 98.333, 98.333, 98.333, 98.333, 98.333, 98.333, , , 
173,2024-02-20 08:00:00, 7.017, 25.143, 3.583, 86400, 292.4, 1047.6, 24.78, 20.32, 9.08, 16.74, 39.487, 0.033, 4, 0.17, 6.8961, 25.143, 3.646, 14640, 1695.8, 6182.7, 35.02, 30.4, 8.63, 16.84, 40.652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.9861, 25.1943, 3.606, 100, 100, 100, 100, 100, 100, , , 
173,2024-02-21 08:00:00, 9.8686, 35.2127, 3.568, 80040, 443.9, 1583.8, 27.94, 23.4, 9.15, 16.76, 37.972, 0.012, 6, 0.27, 9.7664, 34.8144, 3.565, 21120, 1664.7, 5934.3, 34.66, 30.38, 9.31, 16.71, 38.075, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8201, 34.5068, 3.514, 92.639, 92.639, 92.639, 92.639, 92.222, 92.5, , , 
173,2024-02-22 08:00:00, 11.3536, 37.4295, 3.297, 86400, 473.1, 1559.6, 27.36, 22.88, 5.94, 16.86, 41.075, 0.021, 7, 0.29, 11.2361, 36.7635, 3.272, 19080, 2120, 6936.5, 36.27, 31.25, 5.84, 16.77, 40.945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.2158, 36.748, 3.276, 100, 100, 100, 100, 100, 100, , , 
173,2024-02-23 08:00:00, 13.5986, 40.9435, 3.011, 86400, 566.6, 1706, 26.3, 21.91, 3.91, 16.68, 40.132, 1.063, 6, 0.25, 13.4866, 40.6452, 3.014, 20640, 2352.3, 7089.3, 35.7, 30.51, 3.39, 16.56, 40.296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.1921, 40.4033, 3.063, 100, 100, 100, 100, 100, 100, , , 
173,2024-02-24 08:00:00, 17.0513, 46.4293, 2.723, 86400, 710.5, 1934.6, 29.86, 25.03, 3.34, 17, 38.886, 2.112, 7, 0.29, 16.9508, 46.3797, 2.736, 25800, 2365.2, 6471.6, 37.52, 32.73, 2.41, 16.95, 39.177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.1309, 48.9727, 2.859, 100, 100, 100, 100, 100, 100, , , 
