id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
8,2023-12-01 08:00:00, 35.0966, 101.748, 2.899, 86390, 1462.5, 4240.1, 35.36, 31.79, -2.86, 16.55, 48.514, 7.553, 0, 0, 35.0966, 101.748, 2.899, 86390, 1462.5, 4240, 35.36, 31.79, -2.86, 16.55, 48.513, 34.0235, 98.5486, 2.896, 83900, 1459.9, 4228.5, 35.12, 31.55, -3.06, 16.53, 48.654, 1.0731, 3.1996, 2.982, 2490, 1551.5, 4625.9, 43.36, 39.98, 3.67, 17.2, 44.493, 35.1035, 109.303, 3.114, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-02 08:00:00, 33.4985, 98.6399, 2.945, 86390, 1395.9, 4110.5, 34.6, 31.04, -1.91, 16.46, 47.925, 7.288, 0, 0, 33.4985, 98.6399, 2.945, 86390, 1395.9, 4110.5, 34.6, 31.04, -1.91, 16.46, 47.925, 31.5454, 92.4372, 2.93, 81410, 1395, 4087.6, 34.36, 30.79, -2.11, 16.49, 48.078, 1.953, 6.2026, 3.176, 4980, 1411.8, 4483.8, 38.47, 35.2, 1.3, 15.99, 45.73, 33.498, 105.93, 3.162, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-03 08:00:00, 25.8584, 89.0021, 3.442, 86390, 1077.6, 3708.9, 32.69, 29.49, 0.05, 16.18, 50.202, 5.016, 0, 0, 25.8584, 89.0021, 3.442, 86390, 1077.6, 3708.8, 32.69, 29.49, 0.05, 16.18, 50.2, 24.3749, 84.2612, 3.457, 82550, 1063, 3674.6, 32.49, 29.29, -0.02, 16.19, 50.593, 1.4836, 4.7409, 3.196, 3840, 1390.8, 4444.6, 37.01, 33.78, 1.6, 16.02, 44.032, 25.8613, 94.0508, 3.637, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-04 08:00:00, 18.9177, 81.911, 4.33, 86390, 788.3, 3413.3, 32.49, 29.71, 3.29, 16.34, 54.903, 1.597, 0, 0, 18.9177, 81.911, 4.33, 86390, 788.3, 3413.4, 32.49, 29.71, 3.29, 16.34, 54.904, 17.0761, 75.3258, 4.411, 81940, 750.2, 3309.4, 32.07, 29.34, 3.22, 16.36, 55.452, 1.8416, 6.5852, 3.576, 4450, 1489.8, 5327.4, 40.29, 36.44, 4.55, 16.07, 49.241, 18.9175, 83.5117, 4.415, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-05 08:00:00, 22.1271, 82.7362, 3.739, 86390, 922.1, 3447.9, 33.04, 30.29, 2.05, 16.87, 51.887, 3.65, 2, 0.08, 22.1204, 82.7194, 3.74, 85790, 928.2, 3471.1, 33.08, 30.31, 2.03, 16.87, 51.885, 20.6385, 77.8805, 3.774, 82180, 904.1, 3411.7, 32.75, 30.01, 1.96, 16.87, 52.263, 1.482, 4.8389, 3.265, 3610, 1477.9, 4825.5, 40.69, 37.2, 3.5, 16.78, 46.529, 22.1353, 86.4082, 3.904, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-06 08:00:00, 24.4424, 83.5998, 3.42, 86390, 1018.6, 3483.6, 32.97, 30.18, 0.41, 16.74, 50.189, 4.312, 0, 0, 24.4424, 83.5998, 3.42, 86390, 1018.6, 3483.7, 32.97, 30.18, 0.4, 16.74, 50.19, 23.3866, 80.3946, 3.438, 83940, 1003, 3447.9, 32.67, 29.9, 0.3, 16.73, 50.43, 1.0558, 3.2053, 3.036, 2450, 1551.4, 4709.8, 43.23, 39.82, 4.02, 17.24, 44.881, 24.4404, 87.9082, 3.597, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-07 08:00:00, 14.3526, 65.6674, 4.575, 86390, 598.1, 2736.1, 30.1, 27.86, 5.17, 16.4, 52.386, 0.539, 18, 0.75, 14.2017, 65.1287, 4.586, 65060, 785.8, 3603.8, 31.42, 28.54, 5.05, 16.39, 52.534, 13.0716, 61.2433, 4.685, 62360, 754.6, 3535.5, 31.01, 28.17, 5, 16.38, 52.974, 1.1302, 3.8854, 3.438, 2700, 1506.9, 5180.6, 40.88, 37.15, 6.08, 16.47, 46.405, 14.3486, 66.1934, 4.613, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-08 08:00:00, 11.6245, 55.4623, 4.771, 86390, 484.4, 2310.9, 29.08, 27.26, 6.55, 16.62, 53.039, 0.021, 21, 0.88, 11.4156, 54.9159, 4.811, 48480, 847.7, 4077.9, 32.26, 29.01, 6.29, 16.64, 53.091, 10.1273, 50.2461, 4.961, 45460, 802, 3979, 31.6, 28.4, 6.23, 16.64, 53.496, 1.2883, 4.6697, 3.625, 3020, 1535.7, 5566.6, 42.28, 38.25, 7.3, 16.62, 49.11, 11.6245, 55.4863, 4.773, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-09 08:00:00, 11.5856, 57.0456, 4.924, 86390, 482.8, 2376.9, 29.27, 27.37, 7.13, 17.07, 52.645, 0.023, 25, 1.04, 11.3691, 56.3921, 4.96, 49740, 822.9, 4081.5, 31.74, 28.49, 7.19, 17.04, 52.876, 9.7287, 50.0965, 5.149, 45730, 765.9, 3943.7, 31.01, 27.84, 7.2, 17.04, 53.308, 1.6404, 6.2956, 3.838, 4010, 1472.7, 5651.9, 39.99, 35.92, 7.08, 17.1, 49.709, 11.5859, 57.0684, 4.926, 99.988, 100, 100, 100, 100, 100, , , 
8,2023-12-10 08:00:00, 9.867, 44.9126, 4.552, 86390, 411.2, 1871.4, 27.37, 25.77, 5.28, 16.81, 52.245, 0.035, 15, 0.63, 9.6627, 44.2398, 4.578, 39660, 877.1, 4015.7, 32.23, 29.03, 5.19, 16.89, 52.206, 8.4327, 39.7715, 4.716, 36680, 827.6, 3903.4, 31.55, 28.42, 5.1, 16.96, 52.677, 1.23, 4.4683, 3.633, 2980, 1485.9, 5398, 40.5, 36.63, 6.36, 15.97, 48.395, 9.8672, 44.9414, 4.555, 99.988, 100, 100, 100, 100, 100, , , 
