id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
51,2023-12-01 08:00:00, 37.992, 101.428, 2.67, 86370, 1583.5, 4227.6, 32.38, 29.33, -1.18, 0, 43.71, 8.394, 0, 0, 37.992, 101.428, 2.67, 86370, 1583.5, 4227.6, 32.38, 29.33, -1.18, 0, 43.71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.0093, 110, 2.894, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
51,2023-12-02 08:00:00, 52.1881, 118.54, 2.271, 86370, 2175.3, 4940.9, 33.25, 29.67, -1.62, 0, 39.401, 13.277, 0, 0, 52.1881, 118.54, 2.271, 86370, 2175.3, 4940.9, 33.25, 29.67, -1.62, 0, 39.401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52.2092, 131, 2.509, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
51,2023-12-03 08:00:00, 35.9258, 110.311, 3.071, 86380, 1497.3, 4597.4, 33, 29.61, 5.13, 0, 42.388, 6.819, 0, 0, 35.9258, 110.311, 3.071, 86380, 1497.3, 4597.4, 33, 29.61, 5.13, 0, 42.388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35.9297, 118, 3.284, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
51,2023-12-04 08:00:00, 19.7576, 89.3428, 4.522, 86370, 823.5, 3723.9, 31.31, 28.52, 6.67, 0, 48.45, 0, 0, 0, 19.7576, 89.3428, 4.522, 86370, 823.5, 3723.9, 31.31, 28.52, 6.67, 0, 48.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.7657, 90, 4.553, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
51,2023-12-05 08:00:00, 21.2677, 90.8297, 4.271, 86390, 886.3, 3785, 31.58, 28.76, 4.87, 0, 49.194, 0.431, 0, 0, 21.2677, 90.8297, 4.271, 86390, 886.3, 3785, 31.58, 28.76, 4.87, 0, 49.194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.2758, 93, 4.371, 99.988, 99.988, 99.988, 99.988, 100, 0, , , 
51,2023-12-06 08:00:00, 32.9393, 97.1094, 2.948, 86380, 1372.8, 4047.2, 32.52, 29.57, 3.46, 0, 42.539, 7.611, 0, 0, 32.9393, 97.1094, 2.948, 86380, 1372.8, 4047.2, 32.52, 29.57, 3.46, 0, 42.539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.9468, 105, 3.187, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
51,2023-12-07 08:00:00, 19.8032, 86.5819, 4.372, 86370, 825.4, 3608.8, 31.31, 28.61, 6.85, 0, 48.867, 0.999, 0, 0, 19.8032, 86.5819, 4.372, 86370, 825.4, 3608.8, 31.31, 28.61, 6.85, 0, 48.867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19.7989, 88, 4.445, 99.965, 99.965, 99.965, 99.965, 91.667, 0, , , 
51,2023-12-08 08:00:00, 14.8926, 72.3314, 4.857, 86380, 620.7, 3014.5, 29.75, 27.5, 8.34, 0, 48.465, 0.141, 7, 0.29, 14.8151, 71.7456, 4.843, 76900, 693.6, 3358.7, 30.27, 27.76, 8.2, 0, 48.334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.8971, 74, 4.967, 99.977, 99.977, 99.977, 99.977, 100, 0, , , 
51,2023-12-09 08:00:00, 12.5564, 63.5631, 5.062, 86370, 523.4, 2649.4, 28.29, 26.31, 9.83, 0, 46.432, 0.206, 13, 0.54, 12.4014, 62.1672, 5.013, 66760, 668.7, 3352.3, 29.26, 26.75, 9.68, 0, 45.991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.5594, 65, 5.175, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
51,2023-12-10 08:00:00, 13.8272, 69.7733, 5.046, 86370, 576.3, 2908.2, 28.73, 26.57, 9.73, 0, 46.487, 0.157, 9, 0.38, 13.7316, 68.9475, 5.021, 74550, 663.1, 3329.5, 29.34, 26.86, 9.62, 0, 46.269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.8318, 71, 5.133, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
