id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
237,2024-04-11 07:00:00, 0.277, 1.4869, 5.368, 15310, 66.9, 349.6, 24.63, 24.47, 0, 20.57, 62.652, 0.032, 8, 1.83, 0.2147, 1.2092, 5.631, 2090, 374.8, 2082.8, 28.28, 26.16, 0, 20.41, 56.783, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.292, 1, 3.425, 18.218, 17.72, 17.72, 17.72, 0, 17.917, , , 
237,2024-04-12 07:00:00, 5.2075, 23.5667, 4.525, 83880, 223.5, 994.3, 27.62, 26.69, 13.28, 20.11, 55.147, 0.446, 53, 2.27, 4.7779, 21.4811, 4.496, 29450, 584.1, 2625.9, 31.8, 29.15, 13.63, 20.17, 54.981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.283, 25, 4.732, 97.083, 99.965, 99.965, 99.965, 41.667, 99.861, , , 
237,2024-04-13 07:00:00, 4.947, 24.175, 4.887, 86370, 206.2, 1007.6, 26.98, 26.09, 10.17, 19.93, 48.723, 0.318, 35, 1.46, 4.5647, 22.8647, 5.009, 28700, 572.6, 2868, 30.18, 27.36, 9.8, 19.91, 48.585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9608, 26, 5.241, 99.965, 99.965, 99.965, 99.965, 100, 97.083, , , 
237,2024-04-14 07:00:00, 8.6464, 38.2708, 4.426, 86370, 360.4, 1595.2, 30.26, 28.56, 7.74, 0, 50.085, 0.403, 37, 1.54, 8.304, 35.9889, 4.334, 46030, 649.5, 2814.7, 32.27, 29.48, 7.45, 0, 48.858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6513, 39, 4.508, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
237,2024-04-15 07:00:00, 11.2792, 47.2892, 4.193, 86370, 470.1, 1971.1, 32.15, 30.26, 5.7, 0, 51.505, 0.227, 25, 1.04, 11.0399, 46.0858, 4.174, 56420, 704.4, 2940.6, 34.15, 31.27, 5.6, 0, 50.999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.294, 49, 4.339, 99.965, 99.965, 99.965, 99.965, 100, 0, , , 
237,2024-04-16 07:00:00, 8.7418, 39.3811, 4.505, 82930, 379.5, 1731.9, 31.84, 29.72, 7.05, 20.06, 51.699, 0.247, 32, 1.39, 8.5197, 37.8603, 4.444, 51720, 593, 2635.3, 33.2, 30.1, 6.86, 20.03, 50.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.035, 42, 4.649, 95.984, 99.965, 99.965, 99.965, 100, 62.361, , , 
237,2024-04-17 07:00:00, 11.2281, 43.5186, 3.876, 86370, 468, 1813.9, 32.98, 30.73, 5.33, 20.16, 50.81, 0.513, 31, 1.29, 11.0515, 41.6953, 3.773, 52040, 764.5, 2884.4, 36.05, 32.28, 5.45, 20.1, 48.963, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.232, 45, 4.006, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-04-18 07:00:00, 11.5009, 46.8203, 4.071, 86370, 479.3, 1951.5, 33.01, 30.4, 5.58, 19.94, 50.715, 1.309, 36, 1.5, 11.3341, 45.3514, 4.001, 63220, 645.4, 2582.5, 34.13, 30.66, 5.4, 19.95, 49.511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.503, 49, 4.26, 99.977, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-04-19 07:00:00, 8.2449, 39.8022, 4.828, 86370, 343.7, 1659, 31.08, 28.89, 7.55, 19.61, 52.683, 0.231, 40, 1.67, 8.0406, 37.4561, 4.658, 55250, 523.9, 2440.6, 32.43, 29.11, 7.45, 19.62, 50.208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.2505, 41, 4.969, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-04-20 07:00:00, 9.1022, 36.3103, 3.989, 86370, 379.4, 1513.5, 30.24, 28.29, 6.08, 19.71, 48.728, 0.779, 36, 1.5, 8.8963, 34.2369, 3.848, 49500, 647, 2490, 33.06, 29.68, 5.2, 19.79, 46.403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0995, 38, 4.176, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-04-21 07:00:00, 4.5322, 22.105, 4.877, 86380, 188.9, 921.3, 25.4, 24.22, 6.96, 19.14, 52.228, 0.697, 40, 1.67, 4.2682, 19.6992, 4.615, 29960, 512.9, 2367.1, 29.39, 26.08, 6.92, 18.93, 47.418, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5343, 24, 5.293, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-04-22 07:00:00, 7.2724, 33.3836, 4.59, 86390, 303.1, 1391.1, 28.88, 26.93, 6.13, 19.02, 51.541, 0.597, 53, 2.21, 7.0154, 29.8992, 4.262, 47010, 537.2, 2289.7, 30.47, 27.37, 6.05, 19.07, 47.249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2727, 35, 4.813, 99.988, 99.988, 99.988, 99.988, 100, 99.931, , , 
237,2024-04-23 07:00:00, 7.0858, 32.5981, 4.6, 86390, 295.3, 1358.4, 29.05, 27.15, 6.47, 19.17, 50.144, 0.232, 38, 1.58, 6.8754, 30.4156, 4.424, 48120, 514.4, 2275.5, 30.88, 27.75, 6.43, 19.14, 47.475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.082, 33, 4.66, 99.988, 99.988, 99.988, 99.988, 100, 99.931, , , 
237,2024-04-24 07:00:00, 9.3964, 34.9775, 3.722, 86380, 391.6, 1457.7, 29.06, 26.96, 5.71, 19.02, 47.793, 1.154, 27, 1.13, 9.2116, 33.7061, 3.659, 37040, 895.3, 3276, 34.95, 30.7, 6.13, 19.16, 46.409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.397, 37, 3.937, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-04-25 07:00:00, 8.9195, 38.4583, 4.312, 75860, 408.9, 2001.3, 32.54, 29.91, 4.54, 19.82, 57.691, 0.174, 28, 1.28, 8.7731, 36.6306, 4.175, 55030, 573.9, 2396.3, 32.54, 29.29, 4.58, 19.73, 49.296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.545, 48, 4.158, 90.984, 96.644, 96.644, 96.644, 100, 99.931, , , 
237,2024-04-26 07:00:00, 12.7244, 49.0406, 3.854, 86380, 530.3, 2043.8, 33.06, 30.35, 4.47, 20.18, 48.93, 1.01, 27, 1.13, 12.5969, 47.5014, 3.771, 68760, 659.5, 2487, 33.92, 30.61, 4.23, 20.18, 47.726, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12.7313, 51, 4.006, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-04-27 07:00:00, 9.163, 39.2647, 4.285, 86370, 381.9, 1636.6, 30.72, 28.55, 5.5, 19.69, 49.957, 0.335, 37, 1.54, 8.9498, 36.6486, 4.095, 56920, 566, 2317.9, 31.85, 28.72, 5.32, 19.7, 47.401, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.1712, 41, 4.471, 99.965, 99.965, 99.965, 99.965, 100, 99.792, , , 
237,2024-04-28 07:00:00, 10.1628, 44.6319, 4.392, 86370, 423.6, 1860.3, 32.01, 29.54, 6.02, 20.38, 51.432, 0.234, 24, 1, 10.0248, 42.6161, 4.251, 67280, 536.4, 2280.3, 32.84, 29.79, 5.79, 20.34, 49.572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.168, 46, 4.524, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-04-29 07:00:00, 6.4089, 30.6875, 4.788, 86380, 267.1, 1278.9, 28.74, 27.04, 9.1, 19.64, 49.743, 0.468, 54, 2.25, 6.1026, 26.9464, 4.416, 44330, 495.6, 2188.3, 30.69, 27.7, 8.48, 19.71, 45.278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.4195, 32, 4.985, 99.977, 99.977, 99.977, 99.977, 100, 99.861, , , 
237,2024-04-30 07:00:00, 4.6677, 24.1089, 5.165, 86380, 194.5, 1004.8, 26.95, 25.6, 12.64, 19.55, 45.798, 0.506, 66, 2.75, 4.2814, 19.6736, 4.595, 32810, 469.8, 2158.6, 29.36, 26.32, 11.89, 19.48, 40.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6783, 25, 5.344, 99.977, 99.977, 99.977, 99.977, 100, 99.861, , , 
237,2024-05-01 07:00:00, 4.4579, 20.7583, 4.657, 86370, 185.8, 865.2, 27.05, 25.92, 12.44, 19.83, 44.12, 0.613, 60, 2.5, 4.0315, 16.9778, 4.211, 26800, 541.5, 2280.6, 31.16, 28.04, 12.02, 19.8, 39.739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4677, 23, 5.148, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-05-02 07:00:00, 3.2635, 16.9692, 5.2, 86390, 136, 707.1, 26.33, 25.36, 11.33, 20.3, 44.249, 0.419, 68, 2.83, 2.8253, 12.9214, 4.574, 25430, 400, 1829.2, 28.11, 25.38, 10.77, 20.24, 37.537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28, 18, 5.488, 99.988, 99.988, 99.988, 99.988, 100, 99.931, , , 
237,2024-05-03 07:00:00, 4.0246, 19.9414, 4.955, 86380, 167.7, 831.1, 27.01, 25.88, 10.67, 19.71, 46.275, 0.597, 68, 2.83, 3.6116, 15.7233, 4.354, 29220, 445, 1937.2, 29.07, 26.3, 10.55, 19.69, 39.591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.029, 22, 5.46, 99.977, 99.977, 99.977, 99.977, 100, 99.861, , , 
237,2024-05-04 07:00:00, 4.6831, 23.3444, 4.985, 86320, 195.3, 973.6, 27.41, 26.1, 10.02, 19.2, 47.937, 0.552, 65, 2.71, 4.3029, 19.1069, 4.441, 33930, 456.5, 2027.3, 29.34, 26.48, 10, 19.21, 41.594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6901, 25, 5.33, 99.907, 99.907, 99.907, 99.907, 100, 99.861, , , 
237,2024-05-05 07:00:00, 3.884, 19.3386, 4.979, 86380, 161.9, 806, 26.31, 25.22, 12.7, 19.59, 44.116, 0.598, 52, 2.17, 3.4563, 15.5658, 4.504, 25790, 482.5, 2172.8, 29.51, 26.46, 11.44, 19.52, 39.766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8869, 20, 5.146, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-05-06 07:00:00, 3.6359, 17.2908, 4.756, 86390, 151.5, 720.5, 26.13, 25.17, 12.79, 19.84, 43.561, 0.845, 67, 2.79, 3.181, 12.8192, 4.03, 22640, 505.8, 2038.4, 28.97, 26.05, 12.63, 19.81, 36.335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.636, 20, 5.501, 99.988, 99.988, 99.988, 99.988, 100, 99.931, , , 
237,2024-05-07 07:00:00, 3.4786, 17.4536, 5.017, 86380, 145, 727.4, 26.4, 25.42, 12.49, 20.12, 44.219, 0.691, 68, 2.83, 3.0346, 13.0383, 4.297, 24420, 447.4, 1922.1, 28.8, 26, 12.2, 20.02, 36.667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.473, 19, 5.471, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-05-08 07:00:00, 3.9878, 17.4361, 4.372, 86390, 166.2, 726.6, 27.06, 26.1, 13.01, 20.64, 44.577, 0.703, 48, 2, 3.541, 13.8906, 3.923, 22630, 563.3, 2209.7, 32.07, 29.03, 12.15, 20.45, 39.551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.987, 18, 4.515, 99.988, 99.988, 99.988, 99.988, 100, 99.444, , , 
237,2024-05-09 07:00:00, 1.356, 6.31, 4.653, 86370, 56.5, 263, 24.13, 23.83, 14.03, 20.72, 48.794, 0.163, 30, 1.25, 1.0249, 4.575, 4.464, 9770, 377.7, 1685.8, 27.44, 24.88, 11.25, 20.51, 39.61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.357, 7, 5.158, 99.965, 99.965, 99.965, 99.965, 100, 99.583, , , 
237,2024-05-10 07:00:00, 2.3967, 8.7756, 3.661, 86380, 99.9, 365.7, 26.26, 26.81, 16.61, 20.92, 46.35, 0.798, 16, 0.67, 2.1672, 7.4972, 3.459, 7830, 996.4, 3447, 38.1, 33.66, 15.5, 20.95, 37.443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.395, 10, 4.175, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-05-11 07:00:00, 2.59, 10.1256, 3.91, 86390, 107.9, 421.9, 26.34, 26.21, 15.66, 21.02, 47.565, 0.799, 13, 0.54, 2.3625, 8.6286, 3.652, 8840, 962.1, 3513.9, 40.46, 36.07, 15.97, 21.05, 40.945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.594, 11, 4.241, 99.988, 99.988, 99.988, 99.988, 100, 99.931, , , 
237,2024-05-12 07:00:00, 1.2324, 5.4028, 4.384, 86380, 51.4, 225.2, 23.51, 23.59, 14.4, 20.94, 61.53, 0.177, 8, 0.33, 1.0411, 4.9917, 4.795, 6180, 606.5, 2907.8, 32.86, 28.87, 10.02, 21.06, 49.528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.233, 6, 4.866, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-05-13 07:00:00, 1.202, 4.2831, 3.563, 86370, 50.1, 178.5, 23.87, 24.07, 15.47, 20.54, 49.721, 0.355, 5, 0.21, 0.9874, 3.6631, 3.71, 3670, 968.5, 3593.2, 37.77, 33.37, 15.72, 20.31, 41.32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.202, 5, 4.16, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-05-14 07:00:00, 0.8697, 1.8103, 2.081, 86380, 36.2, 75.4, 21.76, 21.34, 14.04, 19.92, 67.321, 0.48, 1, 0.04, 0.7063, 1.8642, 2.639, 1870, 1359.7, 3588.8, 47.26, 43.41, 14.89, 19.86, 36.405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.87, 2, 2.299, 99.977, 99.977, 99.977, 99.977, 100, 99.931, , , 
237,2024-05-15 07:00:00, 2.7403, 13.3567, 4.874, 86370, 114.2, 556.7, 24.66, 24.01, 13.41, 20.07, 46.625, 1.142, 46, 1.92, 2.3822, 10.7394, 4.508, 16600, 516.6, 2329, 30.46, 27.2, 13.65, 20.22, 39.515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.738, 15, 5.478, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-05-16 07:00:00, 1.9837, 8.8042, 4.438, 86370, 82.7, 367, 24.28, 23.69, 13.06, 19.99, 48.353, 1.092, 28, 1.17, 1.6912, 6.9936, 4.135, 10730, 567.4, 2346.4, 30.73, 27.45, 13.02, 19.9, 39.495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.982, 10, 5.045, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-05-17 07:00:00, 2.2658, 10.3547, 4.57, 86370, 94.4, 431.6, 24.09, 23.66, 14.15, 19.89, 44.449, 0.636, 30, 1.25, 1.9255, 8.2081, 4.263, 12090, 573.3, 2444.1, 31.18, 27.81, 13.63, 19.93, 38.261, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.267, 12, 5.293, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-05-18 07:00:00, 1.8299, 6.1522, 3.362, 86370, 76.3, 256.4, 23.15, 23.13, 14.71, 19.86, 48.469, 0.473, 5, 0.21, 1.6115, 5.6508, 3.507, 5170, 1122.1, 3934.8, 43.88, 39.27, 16.74, 19.57, 41.793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.832, 7, 3.821, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-05-19 07:00:00, 0.6296, 2.0972, 3.331, 86380, 26.2, 87.4, 22.19, 22.52, 13.21, 20.34, 37.034, 0.81, 7, 0.29, 0.3676, 2.3219, 6.317, 2690, 492, 3107.4, 28.92, 24.47, 12.74, 19.87, 48.874, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6317, 3, 4.749, 99.977, 99.977, 99.977, 99.977, 100, 99.861, , , 
237,2024-05-20 07:00:00, 1.6308, 8.1356, 4.989, 86370, 68, 339.1, 23.71, 23.56, 11.73, 20.34, 55.049, 0.313, 28, 1.17, 1.3625, 6.4414, 4.728, 10830, 452.9, 2141.2, 28.99, 25.85, 12.14, 20.45, 42.611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6353, 9, 5.503, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-05-21 07:00:00, 2.7374, 12.3753, 4.521, 86340, 114.1, 516, 24.81, 24.27, 12.15, 20.19, 45.383, 0.591, 34, 1.42, 2.3763, 9.9111, 4.171, 15340, 557.7, 2325.9, 30.95, 27.74, 11.66, 20.18, 39.834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.745, 13, 4.736, 99.965, 99.931, 99.931, 99.931, 100, 99.931, , , 
237,2024-05-22 07:00:00, 2.8983, 13.9275, 4.805, 86370, 120.8, 580.5, 25.59, 24.95, 11.92, 19.98, 48.987, 0.705, 54, 2.25, 2.5407, 10.54, 4.148, 17930, 510.1, 2116.2, 30.48, 27.46, 12.11, 20.14, 39.145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.903, 15, 5.167, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-05-23 07:00:00, 4.0683, 20.3889, 5.012, 86370, 169.6, 849.8, 26.86, 25.78, 10.72, 19.64, 50.106, 0.61, 57, 2.38, 3.7332, 16.5019, 4.42, 28490, 471.7, 2085.2, 30.26, 27.34, 10.72, 19.73, 42.159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0778, 22, 5.395, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
237,2024-05-24 07:00:00, 4.4543, 22.2333, 4.991, 86370, 185.7, 926.7, 27.23, 26.05, 10.9, 19.47, 49.984, 1.264, 51, 2.13, 4.1342, 18.53, 4.482, 30340, 490.5, 2198.7, 30.66, 27.61, 10.98, 19.54, 43.196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4622, 24, 5.378, 99.965, 99.965, 99.965, 99.965, 100, 99.931, , , 
237,2024-05-25 07:00:00, 4.6944, 21.2464, 4.526, 86370, 195.7, 885.6, 27.26, 26.2, 12.24, 19.38, 45.253, 0.632, 54, 2.25, 4.343, 17.6222, 4.058, 27020, 578.6, 2347.9, 32.3, 29.11, 12.33, 19.43, 39.335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6967, 23, 4.897, 99.965, 99.965, 99.965, 99.965, 100, 99.861, , , 
