id, timestamp, combined_elec_kwh, combined_heat_kwh, combined_cop, combined_data_length, combined_elec_mean, combined_heat_mean, combined_flowT_mean, combined_returnT_mean, combined_outsideT_mean, combined_roomT_mean, combined_prc_carnot, combined_cooling_kwh, combined_starts, combined_starts_per_hour, running_elec_kwh, running_heat_kwh, running_cop, running_data_length, running_elec_mean, running_heat_mean, running_flowT_mean, running_returnT_mean, running_outsideT_mean, running_roomT_mean, running_prc_carnot, space_elec_kwh, space_heat_kwh, space_cop, space_data_length, space_elec_mean, space_heat_mean, space_flowT_mean, space_returnT_mean, space_outsideT_mean, space_roomT_mean, space_prc_carnot, water_elec_kwh, water_heat_kwh, water_cop, water_data_length, water_elec_mean, water_heat_mean, water_flowT_mean, water_returnT_mean, water_outsideT_mean, water_roomT_mean, water_prc_carnot, from_energy_feeds_elec_kwh, from_energy_feeds_heat_kwh, from_energy_feeds_cop, quality_elec, quality_heat, quality_flowT, quality_returnT, quality_outsideT, quality_roomT, unit_rate_agile, unit_rate_cosy, unit_rate_go
50, 1663801200, 1.8425, 7.2884, 3.956, 26870, 246.9, 976.5, 24.64, 22.3, 0, 0, 55.992, 0, 5, 0.67, 1.6062, 7.2744, 4.529, 3210, 1801.3, 8158.2, 34.13, 28.63, 0, 0, 64.84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7954, 7.2158, 4.019, 31.1, 31.1, 31.1, 31.1, 0, 0, , , 
50, 1663887600, 2.7374, 5.1704, 1.889, 86400, 114.1, 215.4, 18.81, 16.24, 0, 0, 25.017, 0.003, 1, 0.04, 1.8918, 5.168, 2.732, 2360, 2885.7, 7883.4, 48.03, 41.82, 0, 0, 48.926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7417, 5.1794, 1.889, 100, 100, 100, 100, 0, 0, , , 
50, 1663974000, 10.0421, 40.109, 3.994, 86400, 418.4, 1671.2, 24.29, 21.04, 10.3, 19.91, 53.616, 0.012, 5, 0.21, 9.3944, 40.0717, 4.265, 25470, 1327.8, 5663.8, 35.82, 31.92, 10.3, 19.91, 59.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10.0586, 40.1386, 3.99, 100, 100, 100, 100, 4.167, 20.139, , , 
50, 1664060400, 5.5671, 20.4175, 3.668, 86400, 232, 850.7, 21.63, 19.22, 10.78, 19.49, 37.279, 0.006, 2, 0.08, 4.8644, 20.4119, 4.196, 14190, 1234.1, 5178.5, 33.35, 29.68, 11.99, 19.13, 43.382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5618, 20.4029, 3.668, 100, 100, 100, 100, 100, 100, , , 
50, 1664146800, 6.263, 25.9866, 4.149, 86400, 261, 1082.8, 20.71, 19.36, 11.85, 19.25, 37.019, 0.006, 3, 0.13, 5.5769, 25.9823, 4.659, 17060, 1176.8, 5482.8, 31.86, 28, 12.59, 18.84, 43.635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2644, 25.9829, 4.148, 100, 100, 100, 100, 100, 100, , , 
50, 1664233200, 8.5949, 37.8463, 4.403, 86400, 358.1, 1576.9, 21.57, 20.27, 10.69, 19.16, 44.608, 0.027, 3, 0.13, 8.0258, 37.844, 4.715, 25200, 1146.5, 5406.3, 31.28, 27.55, 10.23, 18.78, 46.149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.593, 37.841, 4.404, 100, 100, 100, 100, 100, 100, , , 
50, 1664319600, 9.6995, 39.6958, 4.093, 86400, 404.1, 1654, 21.62, 19.86, 10.18, 19.23, 41.175, 0.006, 2, 0.08, 9.0833, 39.6755, 4.368, 24840, 1316.4, 5750.1, 33.37, 29.31, 9.72, 18.72, 46.624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.7012, 39.6985, 4.092, 100, 100, 100, 100, 100, 100, , , 
50, 1664406000, 7.5014, 29.7407, 3.965, 86400, 312.6, 1239.2, 20.65, 19.41, 12.51, 19.05, 32.697, 0.008, 2, 0.08, 6.8858, 29.7401, 4.319, 30970, 800.4, 3457, 28.4, 25.95, 12.17, 18.68, 39.809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4978, 29.7343, 3.966, 100, 100, 100, 100, 100, 100, , , 
50, 1664492400, 7.338, 32.7169, 4.459, 62490, 422.7, 1884.8, 23.22, 21.79, 10.89, 18.85, 51.203, 0.015, 2, 0.12, 7.0014, 32.7165, 4.673, 26370, 955.8, 4466.4, 30.52, 27.4, 10.14, 18.55, 50.343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.3398, 32.7202, 4.458, 72.326, 72.326, 72.326, 72.326, 70.833, 100, , , 
50, 1664578800, 6.3296, 25.8491, 4.084, 86400, 263.7, 1077, 20.54, 19.42, 13.61, 18.89, 31.528, 0.02, 2, 0.08, 5.7303, 25.8488, 4.511, 28280, 729.5, 3290.5, 27.8, 25.52, 13.65, 18.66, 37.979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.3281, 25.8393, 4.083, 100, 100, 100, 100, 100, 100, , , 
